p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.82857799085e-19	2.01143578993e-16	Interferon Signaling	Reactome	R-HSA-913531	ENSG00000121236; ENSG00000165949; ENSG00000145349; ENSG00000111331; ENSG00000111335; ENSG00000067066; ENSG00000204642; ENSG00000119917; ENSG00000126709; ENSG00000134321; ENSG00000231389; ENSG00000179295; ENSG00000132274; ENSG00000185745; ENSG00000234745; ENSG00000223865; ENSG00000117228; ENSG00000101347; ENSG00000138032; ENSG00000184979; ENSG00000119922; ENSG00000117226; ENSG00000206503; ENSG00000134253; ENSG00000182179; ENSG00000166710; ENSG00000187608; ENSG00000132530; ENSG00000157601; ENSG00000107201	9636; 3134; 3106; 3434; 5495; 817; 3433; 4599; 54739; 3113; 6672; 3429; 11274; 4940; 567; 2635; 7318; 25939; 5781; 80263; 10346; 117854; 91543; 23586; 3105; 2633; 3115; 2537; 3437; 4939	158	158
1.97591227152e-15	1.08675174934e-12	Cytokine Signaling in Immune system	Reactome	R-HSA-1280215	ENSG00000121236; ENSG00000165949; ENSG00000145349; ENSG00000206503; ENSG00000111335; ENSG00000090554; ENSG00000067066; ENSG00000204642; ENSG00000119917; ENSG00000126561; ENSG00000126709; ENSG00000134321; ENSG00000150991; ENSG00000231389; ENSG00000157368; ENSG00000179295; ENSG00000090376; ENSG00000186891; ENSG00000239697; ENSG00000107201; ENSG00000185745; ENSG00000234745; ENSG00000223865; ENSG00000215788; ENSG00000117228; ENSG00000101347; ENSG00000138032; ENSG00000184979; ENSG00000119922; ENSG00000117226; ENSG00000111331; ENSG00000134253; ENSG00000071242; ENSG00000182179; ENSG00000164136; ENSG00000187608; ENSG00000019991; ENSG00000132530; ENSG00000137070; ENSG00000157601; ENSG00000166710; ENSG00000132274; ENSG00000081189	5495; 6776; 3134; 3106; 2323; 6672; 11274; 4940; 80263; 10346; 23586; 8784; 7316; 2537; 3437; 3433; 2633; 2635; 7318; 4208; 91543; 3105; 4599; 9636; 8718; 3600; 817; 8742; 3082; 25939; 3434; 3590; 117854; 11213; 567; 54739; 3113; 3429; 5781; 3115; 6196; 146433; 4939	458	458
2.12898438977e-13	7.80627609582e-11	Interferon alpha/beta signaling	Reactome	R-HSA-909733	ENSG00000185745; ENSG00000234745; ENSG00000111331; ENSG00000126709; ENSG00000134321; ENSG00000165949; ENSG00000187608; ENSG00000206503; ENSG00000101347; ENSG00000132530; ENSG00000119917; ENSG00000157601; ENSG00000184979; ENSG00000179295; ENSG00000111335; ENSG00000204642; ENSG00000119922	3105; 54739; 5781; 3134; 9636; 3434; 3433; 3429; 91543; 3106; 2537; 11274; 4940; 3437; 25939; 4599; 4939	70	70
3.42484095082e-10	7.67951365175e-08	Interferon gamma signaling	Reactome	R-HSA-877300	ENSG00000121236; ENSG00000223865; ENSG00000134253; ENSG00000234745; ENSG00000166710; ENSG00000231389; ENSG00000145349; ENSG00000206503; ENSG00000111331; ENSG00000117228; ENSG00000111335; ENSG00000179295; ENSG00000067066; ENSG00000132274; ENSG00000204642; ENSG00000117226	3134; 3113; 6672; 817; 4940; 567; 2635; 5781; 80263; 10346; 117854; 3106; 3105; 2633; 3115; 4939	94	94
3.49068802352e-10	7.67951365175e-08	Interferon alpha-beta signaling	Wikipathways	WP1835	ENSG00000185745; ENSG00000126709; ENSG00000134321; ENSG00000165949; ENSG00000187608; ENSG00000101347; ENSG00000132530; ENSG00000119922; ENSG00000119917	3429; 2537; 3433; 3434; 3437; 25939; 54739; 91543; 9636	21	21
2.38687437476e-07	4.37593635373e-05	Herpes simplex infection - Homo sapiens (human)	KEGG	path:hsa05168	ENSG00000185745; ENSG00000234745; ENSG00000111331; ENSG00000205581; ENSG00000133794; ENSG00000115267; ENSG00000164136; ENSG00000231389; ENSG00000049246; ENSG00000223865; ENSG00000019582; ENSG00000206503; ENSG00000111335; ENSG00000179295; ENSG00000067066; ENSG00000088888; ENSG00000204642; ENSG00000107201	3600; 3105; 23586; 3113; 3115; 3134; 6672; 3106; 64135; 5781; 8863; 57506; 4939; 4940; 3434; 406; 972; 3150	185	185
1.70337535575e-06	0.000267673270189	Proteasome Degradation	Wikipathways	WP183	ENSG00000234745; ENSG00000206503; ENSG00000182179; ENSG00000150991; ENSG00000154277; ENSG00000099341; ENSG00000240065; ENSG00000175166; ENSG00000092010; ENSG00000204642	5714; 5708; 7345; 5720; 3106; 3134; 7318; 7316; 3105; 5698	64	64
9.79556810348e-06	0.00134689061423	Immune System	Reactome	R-HSA-168256	ENSG00000121236; ENSG00000196776; ENSG00000162413; ENSG00000111801; ENSG00000131473; ENSG00000165949; ENSG00000115267; ENSG00000137070; ENSG00000145349; ENSG00000090376; ENSG00000175166; ENSG00000108395; ENSG00000108771; ENSG00000067066; ENSG00000026950; ENSG00000090554; ENSG00000198919; ENSG00000204642; ENSG00000119917; ENSG00000126561; ENSG00000185432; ENSG00000126709; ENSG00000134321; ENSG00000019991; ENSG00000117592; ENSG00000231389; ENSG00000198707; ENSG00000142208; ENSG00000157368; ENSG00000179295; ENSG00000088888; ENSG00000196405; ENSG00000186891; ENSG00000239697; ENSG00000107201; ENSG00000185745; ENSG00000234745; ENSG00000103415; ENSG00000069493; ENSG00000138642; ENSG00000223865; ENSG00000114098; ENSG00000215788; ENSG00000206503; ENSG00000117228; ENSG00000101347; ENSG00000138032; ENSG00000184979; ENSG00000124406; ENSG00000119922; ENSG00000117226; ENSG00000111331; ENSG00000134253; ENSG00000071242; ENSG00000182179; ENSG00000019582; ENSG00000112763; ENSG00000164136; ENSG00000187608; ENSG00000150991; ENSG00000231925; ENSG00000132530; ENSG00000100321; ENSG00000157601; ENSG00000166710; ENSG00000135926; ENSG00000111335; ENSG00000132274; ENSG00000081189	207; 3134; 4591; 10396; 6892; 11119; 10346; 3106; 2537; 80184; 2635; 55008; 817; 961; 117854; 64114; 80263; 5708; 4939; 23586; 2323; 79132; 3082; 9903; 47; 9588; 7316; 11120; 9636; 8742; 9666; 25939; 54739; 3113; 3115; 146433; 25840; 6672; 4940; 9145; 8784; 57506; 51466; 3437; 3434; 972; 7318; 3163; 3105; 91543; 3600; 11274; 3590; 11213; 3429; 5781; 6196; 6776; 10384; 25852; 2633; 3433; 8718; 4208; 29121; 4599; 64135; 5495; 567	1840	1816
1.42876458349e-05	0.00174626782427	Epstein-Barr virus infection - Homo sapiens (human)	KEGG	path:hsa05169	ENSG00000175166; ENSG00000111331; ENSG00000234745; ENSG00000166710; ENSG00000231389; ENSG00000223865; ENSG00000142208; ENSG00000099341; ENSG00000206503; ENSG00000105810; ENSG00000231925; ENSG00000111335; ENSG00000088888; ENSG00000204642; ENSG00000187608; ENSG00000107201	3105; 23586; 3113; 3134; 5708; 5714; 567; 57506; 3106; 207; 6892; 3115; 4939; 4940; 9636; 1021	201	200
1.73699561187e-05	0.00191069517305	Type II interferon signaling (IFNG)	Wikipathways	WP619	ENSG00000234745; ENSG00000126709; ENSG00000187608; ENSG00000240065; ENSG00000117228; ENSG00000179295; ENSG00000119922	2633; 9636; 5781; 3433; 2537; 5698; 3106	37	37
