p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.10127700393e-19	1.21663938528e-16	Cytokine Signaling in Immune system	Reactome	R-HSA-1280215	ENSG00000223865; ENSG00000259384; ENSG00000090376; ENSG00000206503; ENSG00000111335; ENSG00000115590; ENSG00000089127; ENSG00000172179; ENSG00000126709; ENSG00000134321; ENSG00000231389; ENSG00000125148; ENSG00000136244; ENSG00000135114; ENSG00000077150; ENSG00000163221; ENSG00000185745; ENSG00000090339; ENSG00000104856; ENSG00000077238; ENSG00000206341; ENSG00000101347; ENSG00000008517; ENSG00000179344; ENSG00000108342; ENSG00000204632; ENSG00000128342; ENSG00000117226; ENSG00000111331; ENSG00000198502; ENSG00000187608; ENSG00000184557; ENSG00000185201; ENSG00000115604; ENSG00000132530; ENSG00000157601; ENSG00000114737; ENSG00000196126; ENSG00000204525	3976; 3127; 4940; 5617; 3566; 2537; 6283; 8638; 3123; 2635; 91543; 3105; 3135; 4599; 9235; 4502; 2688; 9636; 4938; 3107; 25939; 3136; 3434; 9021; 8809; 10581; 3119; 3383; 3569; 11213; 54739; 3113; 1440; 5971; 1154; 3115; 7850; 4939; 4791	458	458
4.41915392192e-19	1.2793450604e-16	Interferon Signaling	Reactome	R-HSA-913531	ENSG00000223865; ENSG00000206503; ENSG00000111335; ENSG00000089127; ENSG00000126709; ENSG00000134321; ENSG00000231389; ENSG00000125148; ENSG00000135114; ENSG00000185745; ENSG00000090339; ENSG00000206341; ENSG00000101347; ENSG00000179344; ENSG00000204632; ENSG00000117226; ENSG00000111331; ENSG00000198502; ENSG00000187608; ENSG00000184557; ENSG00000185201; ENSG00000132530; ENSG00000157601; ENSG00000196126; ENSG00000204525	9636; 3434; 4599; 3127; 54739; 4938; 3113; 8638; 3107; 4940; 3123; 2635; 25939; 3136; 9021; 91543; 10581; 3119; 3383; 3105; 3135; 3115; 2537; 4939; 4502	158	158
1.31560792696e-16	2.53912329904e-14	Interferon alpha/beta signaling	Reactome	R-HSA-909733	ENSG00000185745; ENSG00000206341; ENSG00000111331; ENSG00000126709; ENSG00000134321; ENSG00000187608; ENSG00000184557; ENSG00000185201; ENSG00000206503; ENSG00000101347; ENSG00000132530; ENSG00000157601; ENSG00000089127; ENSG00000204632; ENSG00000111335; ENSG00000135114; ENSG00000204525	3105; 54739; 3135; 4938; 9021; 9636; 8638; 3434; 3107; 3136; 91543; 2537; 4940; 25939; 4599; 4939; 10581	70	70
6.16280095075e-16	8.92065437621e-14	Immune System	Reactome	R-HSA-168256	ENSG00000115523; ENSG00000085514; ENSG00000223865; ENSG00000259384; ENSG00000090376; ENSG00000137462; ENSG00000171236; ENSG00000143546; ENSG00000111335; ENSG00000186470; ENSG00000171051; ENSG00000089127; ENSG00000171195; ENSG00000204388; ENSG00000224389; ENSG00000172179; ENSG00000244734; ENSG00000126709; ENSG00000239839; ENSG00000134321; ENSG00000244731; ENSG00000231389; ENSG00000159189; ENSG00000204525; ENSG00000142512; ENSG00000147813; ENSG00000133048; ENSG00000125148; ENSG00000136244; ENSG00000135114; ENSG00000187116; ENSG00000077150; ENSG00000185745; ENSG00000160883; ENSG00000111331; ENSG00000090339; ENSG00000169385; ENSG00000241106; ENSG00000104856; ENSG00000080824; ENSG00000206503; ENSG00000077238; ENSG00000206341; ENSG00000101347; ENSG00000008517; ENSG00000163464; ENSG00000204936; ENSG00000179344; ENSG00000114737; ENSG00000108342; ENSG00000115590; ENSG00000128342; ENSG00000196126; ENSG00000117226; ENSG00000018280; ENSG00000163221; ENSG00000204632; ENSG00000103196; ENSG00000187608; ENSG00000173369; ENSG00000184557; ENSG00000185201; ENSG00000244482; ENSG00000204520; ENSG00000115604; ENSG00000132530; ENSG00000157601; ENSG00000162747; ENSG00000163220; ENSG00000198502; ENSG00000173110	3127; 83716; 2357; 2537; 79168; 720; 2635; 6279; 10581; 3119; 116844; 10578; 11118; 100507436; 2215; 4939; 3976; 7097; 3043; 3577; 9636; 8809; 4938; 25939; 6280; 6556; 54739; 3113; 3115; 4940; 3569; 714; 3566; 6283; 3434; 8638; 3123; 3112; 713; 3105; 3320; 4502; 1116; 91543; 3310; 93100; 1668; 11213; 57126; 5971; 1154; 9235; 4589; 1440; 7850; 29992; 6036; 5617; 9021; 3135; 89790; 4599; 2688; 3107; 3136; 3304; 3383; 721; 353514; 3101; 4791	1840	1816
2.58995858239e-14	2.99917203841e-12	Interferon gamma signaling	Reactome	R-HSA-877300	ENSG00000206341; ENSG00000223865; ENSG00000135114; ENSG00000090339; ENSG00000184557; ENSG00000231389; ENSG00000196126; ENSG00000206503; ENSG00000111331; ENSG00000111335; ENSG00000125148; ENSG00000179344; ENSG00000204632; ENSG00000089127; ENSG00000198502; ENSG00000204525; ENSG00000117226	3127; 4938; 3113; 8638; 3107; 4940; 3123; 2635; 3136; 9021; 3119; 3383; 3105; 3135; 3115; 4939; 4502	94	94
2.43776272633e-13	2.35244103091e-11	Allograft Rejection	Wikipathways	WP2328	ENSG00000241106; ENSG00000198502; ENSG00000173369; ENSG00000115523; ENSG00000223865; ENSG00000204525; ENSG00000159189; ENSG00000224389; ENSG00000204520; ENSG00000206503; ENSG00000244731; ENSG00000231389; ENSG00000179344; ENSG00000204632; ENSG00000196126; ENSG00000169429	3123; 3127; 714; 713; 3135; 3576; 100507436; 720; 721; 10578; 3105; 3107; 3119; 3115; 3113; 3112	91	91
3.15162267132e-13	2.60684218099e-11	Herpes simplex infection - Homo sapiens (human)	KEGG	path:hsa05168	ENSG00000185745; ENSG00000049246; ENSG00000111331; ENSG00000198502; ENSG00000108691; ENSG00000241106; ENSG00000184557; ENSG00000231389; ENSG00000133794; ENSG00000223865; ENSG00000179094; ENSG00000137462; ENSG00000206503; ENSG00000085514; ENSG00000111335; ENSG00000179344; ENSG00000089127; ENSG00000204632; ENSG00000136244; ENSG00000196126; ENSG00000204525	3105; 3112; 3113; 3115; 3119; 3123; 3127; 3135; 5187; 8863; 6347; 3107; 29992; 9021; 4938; 4939; 4940; 3434; 406; 7097; 3569	185	185
6.76163419015e-13	4.89373274512e-11	Influenza A - Homo sapiens (human)	KEGG	path:hsa05164	ENSG00000108691; ENSG00000198502; ENSG00000090339; ENSG00000157601; ENSG00000134321; ENSG00000169429; ENSG00000241106; ENSG00000184557; ENSG00000231389; ENSG00000169245; ENSG00000223865; ENSG00000132002; ENSG00000204388; ENSG00000111331; ENSG00000111335; ENSG00000179344; ENSG00000089127; ENSG00000136244; ENSG00000196126; ENSG00000173110	3112; 3113; 3627; 3119; 3123; 3127; 3383; 6347; 3304; 3310; 3115; 3337; 9021; 4938; 4940; 91543; 3569; 4939; 4599; 3576	171	171
8.20147839964e-13	5.2762844371e-11	Staphylococcus aureus infection - Homo sapiens (human)	KEGG	path:hsa05150	ENSG00000198502; ENSG00000090339; ENSG00000173369; ENSG00000241106; ENSG00000224389; ENSG00000231389; ENSG00000159189; ENSG00000223865; ENSG00000244731; ENSG00000179344; ENSG00000171051; ENSG00000162747; ENSG00000196126	2215; 3112; 3113; 3115; 3119; 3123; 2357; 3127; 713; 714; 720; 721; 3383	56	55
1.27711129245e-11	7.39447438329e-10	Epstein-Barr virus infection - Homo sapiens (human)	KEGG	path:hsa05169	ENSG00000206503; ENSG00000111331; ENSG00000198502; ENSG00000090339; ENSG00000241106; ENSG00000104856; ENSG00000204525; ENSG00000169245; ENSG00000223865; ENSG00000137462; ENSG00000124762; ENSG00000111335; ENSG00000179344; ENSG00000089127; ENSG00000204632; ENSG00000136244; ENSG00000196126; ENSG00000187608; ENSG00000231389; ENSG00000077150	1026; 3383; 3105; 3107; 3112; 3113; 3627; 3119; 3123; 3127; 3135; 4791; 3115; 4938; 4939; 4940; 5971; 9636; 7097; 3569	201	200
